TICID,RA,Dec,Tmag,Keywords
2000264567,326.8211,10.519,17.23,G06049;G06028;20SECONDTARGET
2000296324,324.8297,11.3445,17.38,G06049;G06028;20SECONDTARGET
2000298039,324.583,11.3866,17.28,G06049;G06028;20SECONDTARGET
2000324813,326.9215,13.73,17.46,G06049;G06028;20SECONDTARGET
2000359012,331.0675,14.8413,17.18,G06049;G06028;20SECONDTARGET
2000399449,327.963,15.6147,16.95,G06049;G06028;20SECONDTARGET
2000478437,323.5264,14.6694,17.65,G06049;G06028;20SECONDTARGET
2000564645,325.1787,17.3911,17.5,G06049;G06028;20SECONDTARGET
2000594953,331.5169,15.2415,17.52,G06049;G06028;20SECONDTARGET
2000596758,332.4215,15.4521,17.15,G06049;G06028;20SECONDTARGET
2000648714,332.8108,18.4195,17.43,G06049;G06028;20SECONDTARGET
2000728155,329.0665,18.0749,17.36,G06049;G06028;20SECONDTARGET
2000757784,329.5684,19.6815,16.67,G06049;G06028;20SECONDTARGET
2000794579,329.1175,20.7912,17.07,G06049;G06028;20SECONDTARGET
2000822644,332.1314,20.9863,17.51,G06049;G06028;20SECONDTARGET
2000825527,331.2899,21.3776,17.35,G06049;G06028;20SECONDTARGET
2000999769,322.717,18.1741,17.27,G06049;G06028;20SECONDTARGET
2001017087,324.6101,18.9435,17.31,G06049;G06028;20SECONDTARGET
2025226121,325.7267,8.0901,16.47,G06049;G06028;20SECONDTARGET
2025512294,328.7224,11.4,17.68,G06049;G06028;20SECONDTARGET
2025527802,333.5322,11.3037,17.3,G06049;G06028;20SECONDTARGET
2025536086,332.3951,12.3934,17.51,G06049;G06028;20SECONDTARGET
2025562830,331.393,13.434,17.25,G06049;G06028;20SECONDTARGET
2025595585,335.644,12.3627,17.62,G06049;G06028;20SECONDTARGET
2025627354,334.9403,12.5982,16.9,G06161;G06049;G06028;20SECONDTARGET
2025630409,335.4545,13.2885,17.55,G06049;G06028;20SECONDTARGET
2025651928,333.7316,13.7655,17.45,G06049;G06028;20SECONDTARGET
2025653490,332.998,14.0583,17.55,G06049;G06028;20SECONDTARGET
2025655859,334.2427,14.425,17.7,G06049;G06028;20SECONDTARGET
2025657971,332.5606,13.9399,17.67,G06049;G06028;20SECONDTARGET
262305320,325.3694,11.7728,16.05,G06049;G06028;20SECONDTARGET
301659228,324.9092,15.3562,16.85,G06049;G06028;20SECONDTARGET
301762346,325.1815,16.2934,17.5,G06049;G06028;20SECONDTARGET
301825289,325.5359,13.4845,17.55,G06049;G06028;20SECONDTARGET
301825295,325.5379,13.4783,16.27,G06049;G06028;20SECONDTARGET
305506867,325.2628,9.3952,15.74,G06049;G06028;20SECONDTARGET
330036162,323.8154,18.673,17.02,G06049;G06028;20SECONDTARGET
384939354,326.6371,15.845,16.4,G06161;G06049;G06028;20SECONDTARGET
385057147,327.8113,16.7562,16.16,G06161;G06049;G06028;20SECONDTARGET
456793980,332.4481,14.4981,15.31,G06049;G06028;20SECONDTARGET
1935484408,314.6805,6.2254,17.44,G06049;G06028;20SECONDTARGET
1935532690,317.0349,7.7496,17.43,G06049;G06028;20SECONDTARGET
1935537840,316.4286,8.0381,17.69,G06049;G06028;20SECONDTARGET
1935621662,313.9921,8.6882,17.31,G06049;G06028;20SECONDTARGET
